File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
559b57a6-900a-4fe5-a4f4-6da7d458f774	da6795f9-c2c4-449e-821b-cea5e4e20cb0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A210	TCGA-EY-A210-01A	Tumor	Primary	Unknown	Unknown
71f57c82-6d52-4fea-8b60-83c5de746061	e263c200-6860-45ff-b876-6426246798c6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A176	TCGA-D1-A176-01A	Tumor	Primary	Solid Tissue	Unknown
0c60c631-4f13-4992-bfd1-893d6d17e9d6	e61b4b6e-6426-41a8-a959-99d300d5c531.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A22R	TCGA-EO-A22R-01A	Tumor	Primary	Solid Tissue	Unknown
da768884-1481-4e4a-8f7b-9959caa48dac	9c5e10db-2868-4af7-bed7-3fd2a079b9b8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A23O	TCGA-AJ-A23O-01A	Tumor	Primary	Unknown	Unknown
e83f0e0b-c68c-40d8-b345-d8c0b103f8db	96acf848-ff7c-422f-8c2e-616e340a751d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0G1	TCGA-A5-A0G1-01A	Tumor	Primary	Solid Tissue	OCT
f86ac0c7-7472-4049-8de3-b370c140cc99	a825833a-556e-434e-9b0f-68e12579648d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0VI	TCGA-BS-A0VI-01A	Tumor	Primary	Solid Tissue	Unknown
d7191100-1f7b-4e14-876e-d5ff5faef28d	f5f63b6b-a693-460f-a25c-69e3b0944a8e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JT	TCGA-B5-A0JT-01A	Tumor	Primary	Solid Tissue	OCT
933d6313-4ee6-4b4a-b2cc-fa7bc09a5e8a	775b0ee7-6bf8-4ee1-9061-0efd7393d49a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A4KR	TCGA-EY-A4KR-01A	Tumor	Primary	Solid Tissue	Unknown
495b92a6-28e7-4be1-a811-2ce06eec41ac	9088aea9-d215-4eb7-b0d9-cb66b87d1f31.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11V	TCGA-B5-A11V-01A	Tumor	Primary	Solid Tissue	OCT
96bad9a6-d746-4528-b093-3f49bf7087d8	c55eba70-26eb-410e-ae89-38002be84a92.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A05H	TCGA-AP-A05H-01A	Tumor	Primary	Unknown	OCT
113835b6-f02c-4ee6-ae1e-ca7f4b47f3b1	147ef440-83e0-4363-a888-24d3dff94c9e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TD	TCGA-BS-A0TD-01A	Tumor	Primary	Solid Tissue	Unknown
b74c1e20-bd50-4d6d-bca6-fd57b55c401e	6bf245e5-f2c6-48af-8490-9e18981c1c28.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2HH	TCGA-AX-A2HH-01A	Tumor	Primary	Solid Tissue	Unknown
b1f6a72b-d0a5-43fe-aa27-fe6433ae0440	91338366-f042-4ae8-8b8e-06de5bbc98b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3EJ	TCGA-AJ-A3EJ-01A	Tumor	Primary	Solid Tissue	Unknown
012adb3a-6b22-4476-96fd-b5470d062e4e	eaebe02d-406c-4499-8ff4-20b98702792c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0K1	TCGA-B5-A0K1-01A	Tumor	Primary	Solid Tissue	OCT
c0112434-f76d-47db-a086-a38bd87975dd	b4cc5c0d-e888-467e-8b15-5be5fdeebdc9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3W3	TCGA-KP-A3W3-01A	Tumor	Primary	Solid Tissue	OCT
0ff3ee0b-9f8f-44eb-8154-7de07b173752	61883003-3126-4d8a-aa90-3d9f8725683b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16N	TCGA-D1-A16N-01A	Tumor	Primary	Solid Tissue	Unknown
7b74122f-7110-48ee-b6ca-c2c80914fbb2	0be9bcfa-aa98-45b8-9648-890cfa07c4e9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0J0	TCGA-AX-A0J0-11A	Normal	Not Applicable	Solid Tissue	Unknown
1f8569b9-ab78-4c6d-9c00-872e4fbd25dc	b48ec0d3-a63b-4f93-b8ca-14875377724a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A3PX	TCGA-FI-A3PX-01A	Tumor	Primary	Solid Tissue	OCT
167b32bb-4c1e-4363-ad2a-1881ba149c85	2be1e943-4726-4438-8b1e-29e40c3ad82d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A2K7	TCGA-A5-A2K7-01A	Tumor	Primary	Solid Tissue	OCT
f9d35c53-8187-4f20-914f-e273338118a3	d21ae98f-83e8-4ce8-9554-37998bdcc2ff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A2QY	TCGA-DI-A2QY-11A	Normal	Not Applicable	Solid Tissue	Unknown
d3b79200-e87b-4daf-b6b8-8f9ff5054501	bbc57772-6462-4efb-9bf3-e7af4b4852b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A2G6	TCGA-D1-A2G6-01A	Tumor	Primary	Solid Tissue	OCT
cfa728c6-53ca-48d5-ad78-8c382098e5f6	9c26acca-6c08-4d28-8f97-96b33d756d34.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3BG	TCGA-AJ-A3BG-01A	Tumor	Primary	Solid Tissue	Unknown
51a407d3-94d0-45d1-978f-c44a6807c811	476a249d-6cc1-469a-8638-1d44a2822a7b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MX	TCGA-B5-A1MX-01A	Tumor	Primary	Unknown	OCT
02a884a2-9aac-40ea-a953-4d4b6a367431	0b5db044-cc84-4ed9-a5b9-b382927e2b54.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A4ZD	TCGA-BK-A4ZD-01A	Tumor	Primary	Solid Tissue	Unknown
36a35fb9-b026-4f99-bdf6-dafb2db356af	521eafe4-01bf-4aa8-ae7e-0587e2fb99fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CC	TCGA-AX-A1CC-01A	Tumor	Primary	Solid Tissue	Unknown
bd4caa14-bcfa-4522-b7ca-f60108c39729	eb949a80-5b60-4eb4-ae9e-e1cbf558722b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GH	TCGA-EY-A1GH-01A	Tumor	Primary	Solid Tissue	Unknown
e59541ad-47dd-4bb3-b909-7425f9bb6b50	e53e9d32-8714-47b7-b345-c946ad2ccfcc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3FV	TCGA-AX-A3FV-01A	Tumor	Primary	Solid Tissue	Unknown
db05f511-fde0-457c-8926-712b16af16b0	34d18f65-8968-47f7-a5da-b8fc26c2bcf5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0IU	TCGA-AX-A0IU-01A	Tumor	Primary	Solid Tissue	Unknown
752ed835-69b9-424a-b8bd-fb5bc4658708	1e670d11-7516-4e03-8ec9-8a08514efb78.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CK	TCGA-AX-A1CK-11A	Normal	Not Applicable	Solid Tissue	Unknown
b9dde015-6abc-49fc-a0d4-1a74e474dce6	7914c6cf-464e-4e63-80f6-47f10cc90f35.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-E6-A1M0	TCGA-E6-A1M0-01A	Tumor	Primary	Unknown	Unknown
d33d53f5-824e-40b3-9bed-0a599f8d1943	cfbc5655-64b8-4adf-85b2-3176defb6c42.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-E6-A1M0	TCGA-E6-A1M0-11A	Normal	Not Applicable	Solid Tissue	Unknown
3adbf413-ef11-4739-8c88-0ee60bf95488	34617c0d-8d37-40de-a208-660a73cfc4cb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17L	TCGA-D1-A17L-01A	Tumor	Primary	Solid Tissue	Unknown
7f578339-231a-4899-bf96-0f61bc0f8dcd	40d5d05f-a2d2-4bb9-bc36-65af9664e388.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FH	TCGA-B5-A3FH-01A	Tumor	Primary	Solid Tissue	OCT
535cfaa1-bdb7-4a91-8c1a-9d2c6b775163	b1f5eedf-cafb-4585-b9aa-2e20f9f60066.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TA	TCGA-BS-A0TA-01A	Tumor	Primary	Solid Tissue	Unknown
f22f2434-5a12-4e21-a5b7-5ad14c5e9eab	18ada3a8-1e1c-418e-91a2-8f315e995319.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0R8	TCGA-A5-A0R8-01A	Tumor	Primary	Solid Tissue	OCT
b9ee5724-f9ee-459c-a3de-2c46906fad07	81f8bb11-911d-4c35-b636-6d2bd272d94c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A1OH	TCGA-A5-A1OH-01A	Tumor	Primary	Solid Tissue	OCT
7fd3b303-e5f9-4c3a-a433-e56d96d30340	936d2922-290b-4b12-b67d-42b4466939a4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A1Y8	TCGA-EO-A1Y8-01A	Tumor	Primary	Unknown	Unknown
ed690668-8c5f-4fd3-b3a7-00b0f19e9b26	0ca9db0d-531f-42f6-a244-fbfe435ce7ce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CA	TCGA-BK-A0CA-01A	Tumor	Primary	Solid Tissue	Unknown
220a61db-a613-42ef-8c4b-7c68bd310d36	43ae985c-ff38-4640-8fe3-10fe00c6b322.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CA	TCGA-BK-A0CA-01A	Tumor	Primary	Solid Tissue	Unknown
976807d4-b453-4ab2-b949-49953576c081	e7766ea7-e3c8-4bcb-ac94-1811088a0aea.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GW	TCGA-A5-A0GW-01A	Tumor	Primary	Solid Tissue	OCT
0ea1e237-f917-4159-969b-68277ee71faa	d5bcfbd7-b6fa-4e41-860c-0a858c0e480f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NE	TCGA-AJ-A3NE-01A	Tumor	Primary	Solid Tissue	Unknown
a51fda0d-9b13-42b7-af05-f700d6fdca00	bf9f6420-579f-40ed-9be5-dee24e8975cd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M2	TCGA-BG-A0M2-01A	Tumor	Primary	Solid Tissue	OCT
a4ba7324-7d1a-4ea1-bf50-176a7c31c4d8	437a7292-1c08-4f71-b59b-2749a08af81e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GF	TCGA-EY-A1GF-01A	Tumor	Primary	Solid Tissue	Unknown
16fd2bcd-9255-4a6d-9f80-fb008e8f6bd3	05bbb953-4b8b-45da-861a-3044c0ba4716.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3G7	TCGA-AX-A3G7-01A	Tumor	Primary	Solid Tissue	Unknown
f7ee9897-2eb2-471b-b3d6-164db68c5bc2	dffef1f3-64ff-4272-9290-ae77b1ab8409.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A220	TCGA-BG-A220-01A	Tumor	Primary	Unknown	OCT
9731a12f-41c5-47a8-8f58-06211369d60a	61521805-104e-45ab-aed9-40c7b6aef216.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GQ	TCGA-EY-A1GQ-01A	Tumor	Primary	Solid Tissue	Unknown
4f516ea7-273c-4801-a762-746b782ed8d5	2420fc74-a8a2-44ab-96d3-7cb6636b72e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1NU	TCGA-D1-A1NU-01A	Tumor	Primary	Solid Tissue	Unknown
278dc0d6-ad7c-4d5b-9910-0ce8829ee51d	de2ca9be-10dc-47dd-9101-44dc02b2bdce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A2OM	TCGA-EY-A2OM-01A	Tumor	Primary	Solid Tissue	Unknown
50e9bd18-4485-4546-a9a8-2e9077b071ca	9065c212-827a-4703-85c3-56fc39689c59.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NH	TCGA-AJ-A3NH-11A	Normal	Not Applicable	Solid Tissue	Unknown
5ecae907-c96b-4df3-8b81-6bd3d2dde9c1	b98c0e04-42ba-4053-8853-31ac9a05362b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3BH	TCGA-AJ-A3BH-01A	Tumor	Primary	Solid Tissue	Unknown
8b33876d-6de5-48bc-ad5e-8ee52bb3225f	f66fabc1-1e97-4c21-a63f-5313d362775e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TG	TCGA-BS-A0TG-01A	Tumor	Primary	Solid Tissue	Unknown
200ca6b1-fc35-44f8-a342-5f343f75d2fb	e3fb8ce3-dc67-4f02-9e0b-41c2181ef0de.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QS-A5YQ	TCGA-QS-A5YQ-01A	Tumor	Primary	Solid Tissue	Unknown
64e20e97-078e-4a7f-b625-5cc354af5059	f6c23150-8009-4de9-919d-8814973af20b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A187	TCGA-BG-A187-01A	Tumor	Primary	Solid Tissue	OCT
838c9d7c-2deb-4df9-bd86-ee37f853a048	6482ddb4-3def-4d4a-b887-e59cc628f5ff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16S	TCGA-D1-A16S-01A	Tumor	Primary	Solid Tissue	Unknown
12e4cbcd-6f6c-4c01-a877-388a04117962	209d25d9-f9d0-4348-b137-78ab12be1fc8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A3L3	TCGA-EY-A3L3-01A	Tumor	Primary	Solid Tissue	Unknown
7697ee62-da17-4aba-9869-31c26e0ed213	99bb2eee-8460-4301-b5fc-ba12c668d08a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A22X	TCGA-EO-A22X-01A	Tumor	Primary	Solid Tissue	Unknown
2c4103ff-0d38-482c-89a9-5672597b8f7e	f33c4f00-b105-4e5f-adae-a10fac9547ca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3GI	TCGA-AX-A3GI-01A	Tumor	Primary	Solid Tissue	Unknown
2ae0f9d3-3940-4d09-a6a1-b6fb8670d4af	3ccd1b19-cc16-4ad2-9dab-8b900cf6a5a1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A2OO	TCGA-EY-A2OO-01A	Tumor	Primary	Solid Tissue	Unknown
01657d27-7cec-4e29-899e-6b5dc478bd87	08b1942b-5abc-4e06-8ca7-ef62cf7209e3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DF-A2KY	TCGA-DF-A2KY-01A	Tumor	Primary	Solid Tissue	Unknown
a5aeeec8-6763-47e8-af4d-24bde0c41b9f	765f93ff-94a2-423d-949d-c6fba247f056.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1E3	TCGA-AP-A1E3-01A	Tumor	Primary	Solid Tissue	OCT
00fdfb77-4072-4b79-8b7c-8ed8c8fdc01e	2fff27b4-5e6d-4928-ac2a-cd14cc7d914d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CF	TCGA-AX-A1CF-01A	Tumor	Primary	Solid Tissue	Unknown
9480d958-6cdc-4ff6-8d3b-f2c71cabb1a5	404902c7-47fd-4860-b7e2-e682d8a1880a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A6W3	TCGA-BK-A6W3-01A	Tumor	Primary	Solid Tissue	Unknown
43582afe-4c03-4569-bad5-822588d069a4	cdda6aee-e393-4aac-a1a5-93fa7984ad66.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17F	TCGA-D1-A17F-01A	Tumor	Primary	Solid Tissue	Unknown
f0c480ca-3302-4770-a587-7f054c318549	ff48f222-2f62-4f5d-bb46-0c13a2d5afd8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A3LO	TCGA-A5-A3LO-01A	Tumor	Primary	Solid Tissue	OCT
0b981f00-49dd-414e-abfc-85c2e781c798	9189b3b3-9331-4b1a-8abd-dc5f37af919d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GB	TCGA-A5-A0GB-01A	Tumor	Primary	Solid Tissue	OCT
a6edc8d4-d997-4041-b60b-d38364016dea	584d7e61-e2a6-417a-b1e7-bd48fada04fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DF-A2KR	TCGA-DF-A2KR-01A	Tumor	Primary	Solid Tissue	Unknown
c042fc6d-d98d-4fb5-9505-046e5c1a8537	53ecfda7-66bf-4040-ae72-47d5330f9b48.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3AZ	TCGA-EO-A3AZ-01A	Tumor	Primary	Solid Tissue	Unknown
1ebec9d2-5476-43a8-a50a-c937fb2d059d	7986dafe-0e82-47f4-8da3-1dc1575a0ac0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GH	TCGA-A5-A0GH-01A	Tumor	Primary	Solid Tissue	OCT
0c87fddb-51d4-41af-a1fe-21ff44ea7850	9f980b87-f3dc-48e9-9d65-a60d314642aa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A547	TCGA-EY-A547-01A	Tumor	Primary	Solid Tissue	Unknown
51a4018a-28ce-4c6b-b090-c063f5cfcaca	47de1431-6475-4db5-9a56-63c3650b2356.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A8CW	TCGA-AJ-A8CW-01A	Tumor	Primary	Solid Tissue	Unknown
776eb2f6-e40b-4be5-8aba-645368199373	e4d205e3-b6d2-495d-b81b-d7b64c08d5e1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0G5	TCGA-A5-A0G5-01A	Tumor	Primary	Solid Tissue	OCT
a4048829-815e-486b-abf1-89bd5a4ade4c	f069599f-19ca-44eb-b0cb-52eeefc35b82.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A059	TCGA-AP-A059-01A	Tumor	Primary	Solid Tissue	OCT
1f6ff88a-5562-4ff4-8546-af24ecaa21c4	44200349-38ca-4d9c-9298-67723293e72c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A8CV	TCGA-AJ-A8CV-01A	Tumor	Primary	Solid Tissue	Unknown
6fa707af-c2b6-41af-a852-4154e2430bbb	3938ed9b-38d0-4c88-aaab-ac977798438f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A05O	TCGA-AP-A05O-01A	Tumor	Primary	Solid Tissue	OCT
bd180fa9-b163-46d3-b820-137fcc41f33d	730603d9-7613-469b-990b-1b79ab133290.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0T9	TCGA-BS-A0T9-01A	Tumor	Primary	Solid Tissue	Unknown
d6f4db56-36ba-43bb-bbe7-ffe7c00e9061	3e3fd4dd-1a2c-49ca-bb92-b91e33ecc3f1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MY	TCGA-B5-A1MY-01A	Tumor	Primary	Unknown	OCT
24092efb-85a1-4ddb-82e3-2f07c3229557	68486f51-6fd8-44b8-a643-5283ff70c38c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M9	TCGA-BG-A0M9-01A	Tumor	Primary	Solid Tissue	OCT
6f118db2-eef0-428c-9f31-b42929931918	8d858683-bfc5-4e08-8a99-69dee5db8fbd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CB	TCGA-BK-A0CB-11A	Normal	Not Applicable	Solid Tissue	Unknown
aee8265a-2c6f-4aa0-a3c5-8d47b9c1c1cd	11f1bcdf-e5f6-484c-8cdc-347dcee69169.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CB	TCGA-BK-A0CB-01A	Tumor	Primary	Solid Tissue	Unknown
1216b10b-c540-4812-b795-97e9fcdc9da0	233e6b31-248c-4487-85a7-c04c77fb0bb1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3BI	TCGA-AJ-A3BI-01A	Tumor	Primary	Solid Tissue	Unknown
b7fbb178-fe35-488f-bfde-98dfdebfa049	7cb9f1c6-e4c9-4559-a194-ad9ab9817722.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0U9	TCGA-BS-A0U9-01B	Tumor	Primary	Solid Tissue	Unknown
74a75f43-f479-4be4-adb8-cc191647918d	0861ee92-a3c8-4ab1-ac17-1e89b85284ee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A18C	TCGA-BG-A18C-01A	Tumor	Primary	Solid Tissue	OCT
96ec3db9-ef14-4a19-86fa-87e09d8edaa1	7298e35d-8405-4662-bc88-6d9fecb41286.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0LW	TCGA-BG-A0LW-01A	Tumor	Primary	Solid Tissue	OCT
fa5f8949-102b-4ea3-b957-8bd4831fdbd8	226ea4c8-457a-4db4-a48a-473d3323842f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3KU	TCGA-EO-A3KU-01A	Tumor	Primary	Solid Tissue	Unknown
5d2bab59-6d8a-4a3e-a1c6-8ee4ebd05a0b	eb548f5b-1bfe-4306-9fee-3491aa7f6d42.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A053	TCGA-AP-A053-01A	Tumor	Primary	Unknown	OCT
b9ecbfab-5236-4e26-b1d8-034d01a99329	aa74d8a8-4089-477b-bf4e-25bb23cda909.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GM	TCGA-A5-A0GM-01A	Tumor	Primary	Solid Tissue	OCT
66f227f9-1d1f-4fcf-9b86-65a23d2fff82	e26b8de2-31b0-4ed0-b429-383d20eb53b5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0KB	TCGA-B5-A0KB-01B	Tumor	Primary	Solid Tissue	OCT
